index,score_scale,score_binary,full_text
2464,0.25,"[[2, -1]]","Nós vamos tentar identificar os emissores das fake news. Sabemos que não é simples para identificar, mas é possível. Vamos tentar até domingo, recebendo as denúncias e combatendo pelo número 11 99322-3275"
2465,0.25,"[[2, -1]]","O @LulaOficial é um dos maiores estadistas do mundo. Foi o presidente que matou a fome do brasileiro, é o brasileiro que emancipou o nordeste. Então ele Lula sempre será ouvido em meu governo. #Vote13"
2466,0.25,"[[2, -1]]","A justiça deve ser apoiada, mas o direito de defesa também deve ser apoiado, é parte da justiça. A ONU já pediu ao Brasil um julgamento justo para o presidente @LulaOficial."
2467,0.25,"[[3, -2]]",Ontem estivemos na cidade que virou a capital da resistência contra a prisão política de Lula. Vimos a esperança renascendo e a certeza do povo de que o Brasil tem jeito. Vamos com muita garra até domingo! #Vote13 #HaddadPresidente https://t.co/PM0OK9yRfT
2468,0.25,"[[3, -2]]",RT @LulaOficial: Lula é Haddad! Falta pouco para o povo voltar ao poder! #Vote13 #HaddadPresidente https://t.co/c8bLbR36Xo
2469,0.25,"[[2, -1]]","Ninguém investiu mais em educação gratuita do que eu. Mais do que duplicamos as matrículas nas universidades federais, inauguramos institutos federais em mais de 200 cidades do interior. #HaddadNaRecord #DebateNaRecord"
2470,0.25,"[[2, -1]]",O Brasil é um país líder na América Latina. A quantidade de bens e serviços exportados durante os governos do presidente @LulaOficial resultaram na geração de mais de 20 milhões de empregos. #HaddadNaRecord #OVotoNaRecord
2471,0.25,"[[2, -1]]",Fomos a Manaus levar nossas propostas para um país mais justo e soberano. Nosso governo vai resgatar o respeito aos povos e retomar as políticas de inclusão que fizeram do Brasil um país solidário nos governos do presidente Lula. #Vote13 https://t.co/9xR57vA3OF
2472,0.25,"[[3, -2]]",Nosso desafio é retomar e fortalecer ainda mais os programas que permitiram que o filho do pobre também fosse doutor. Conheça nossas propostas que vão transformar também o Ensino Médio brasileiro! #HaddadPresidente #Vote13 https://t.co/5qs3WbpliA
2473,0.25,"[[2, -1]]","Hoje em Goiás! Mais um dia de caminhada pela democracia e pelo Brasil. Nós temos que fazer as pessoas acreditarem na política e fazemos isso com propostas, resgatando a memória das pessoas de um país que foi muito bem durante os governos do PT. Vamos rumo ao dia 7! #Vote13 https://t.co/2qrwKVuW2c"
2474,0.25,"[[3, -2]]","RT @LulaOficial: Conheça o site #PQHADDAD. Grave seu vídeo, poste nas redes sociais e desafie amigos. A campanha #PQHADDAD começou com os n…"
2475,0.25,"[[3, -2]]",Meu governo será pautado pelo princípio de ampliar as oportunidades. Emprego e educação. Com trabalho e educação sairemos de qualquer crise. #DebateSBT
2476,0.25,"[[3, -2]]","O pobre não se via no Orçamento antes do governo Lula. Bolsa Família, ProUni, Mais Médicos, tudo saiu do orçamento. Agora temos a tarefa de mexer na receita, invertendo a lógica dos impostos e cobrando dos mais ricos. #DebateSBT"
2477,0.25,"[[2, -1]]",Fui coordenador do Plano de Governo do presidente @LulaOficial. Lutamos para ele ser candidato. Agora temos o compromisso de executar esse plano. #DebateSBT
2478,0.25,"[[3, -2]]",Sou com muita honra advogado do presidente @LulaOficial. Visito ele todas as segundas porque está preso injustamente. E não vou descansar enquanto Lula não tiver um julgamento justo. #DebateSBT
2479,0.25,"[[2, -1]]","Conheça um pouco mais de Ana Estela Haddad, minha esposa e companheira de luta. https://t.co/gK3MdiKGaK"
2480,0.25,"[[4, -3]]","Nossa linha de campanha é de propostas e não de ataques. O Brasil quer paz e democracia. Não quer ditadura, quer discutir direitos, trabalho, educação. O país quer olhar para o futuro, discutir o que fazer para sair da crise."
2481,0.25,"[[2, -1]]",RT @LulaOficial: Bom dia. Faltam doze dias para votar em @Haddad_Fernando presidente! #LulaÉHaddad https://t.co/4MQjQuEvYM
2482,0.25,"[[2, -1]]","Estive ao lado do presidente @LulaOficial nos seus oito anos de governo. Ele tinha duas obsessões: trabalho e educação. Juntos, abrimos as portas das universidades para o filho do trabalhador, do pedreiro, da lavadeira. #DebateAparecida"
2483,0.25,"[[4, -3]]","Deus distribuiu talento democraticamente, cabe aos homens distribuir as oportunidades. Quanto mais oportunidades aos jovens, mais alternativas à violência. #DebateAparecida"
2484,0.25,"[[3, -2]]","O presidente @LulaOficial fez uma grande transformação ao inserir o pobre no orçamento. Fizemos programas sociais que revolucionaram a vida dos mais pobres. Bolsa Família, ProUni, Luz Para Todos... Tudo isso foi produto da boa gestão do Orçamento Público. #DebateAparecida"
2485,0.25,"[[3, -2]]","No Brasil quanto mais pobre você é, mais imposto você paga. Isso tem que mudar. O pobre paga imposto ao consumir. Temos que cobrar dos milionários o que não pagam de impostos. O trabalhador paga na fonte, já os muito ricos não pagam pelo que recebem de dividendos #DebateAparecida"
2486,0.25,"[[2, -1]]","O senhor @meirelles pode ter recuperado a confiança dos banqueiros, mas não do povo. Só vamos recuperar essa confiança com investimento. O povo é a solução. #DebateAparecida"
2487,0.25,"[[2, -1]]",Vamos revogar a reforma trabalhista que fragiliza o trabalhador. E somos contra a terceirização que fragiliza o trabalho perante o capital. #DebateAparecida
2488,0.25,"[[2, -1]]",Lula! Meu companheiro de todas as horas. Estamos juntos! https://t.co/JM6IS4qx7A
2489,0.25,"[[3, -2]]",Durante nossos governos a carga tributária não aumentou. Quem aumentou foi o governo FHC. O que nós queremos é que os muito ricos voltem a pagar imposto e a gente reequilibre o jogo. #HaddadNaCBN
2490,0.25,"[[2, -1]]","Presidente Lula é meu interlocutor permanente, é um estadista que está sendo injustiçado. Ele não recebe apenas o Fernando Haddad, ele recebe visita de estadistas do mundo todo.

#SabatinaUOLFolhaSBT #HaddadAoVivo"
2491,0.25,"[[3, -2]]","A Bahia é terra especialista em vitória e nós vamos sair daqui com uma votação expressiva para a Presidência da República. Dia 7 de outubro nós vamos gritar que acabou o golpe e o Brasil é nosso!

Fotos: Ricardo Stuckert https://t.co/GCSBNtinpy"
2492,0.25,"[[2, -1]]","Boa noite, presidente Lula. https://t.co/Jauc3uOWuR"
2493,0.25,"[[2, -1]]","Boa noite, presidente Lula. Milhões de brasileiros gostariam de vê-lo nesta cadeira aqui no Jornal Nacional. #HaddadNoJN"
2494,0.25,"[[2, -1]]","Hoje visitamos a Rocinha, no Rio de Janeiro, para levar o nosso projeto de país para a população. Apostamos na retomada das obras do PAC para melhorar a qualidade de vida do povo e para geração de empregos. 

Fotos: Ricardo Stuckert https://t.co/ckR1yeb1so"
2495,0.25,"[[3, -2]]","Nós estamos do lado da justiça, da soberania popular e nacional. Eles destruíram muita coisa em dois anos, mas junto com vocês vamos reconstruir cada tijolo. O nosso projeto significa inclusão, geração de renda, dignidade aos mais pobres. Nós não vamos abrir mão desse projeto."
2496,0.25,"[[2, -1]]","Encontro com estudantes prounistas e cotistas. O filho do pedreiro e o filho do doutor na mesma universidade. Igualdade de condições. Como alguém pode ser contra isso? Foi esse projeto que tentaram interromper. Mas não vão. Vamos fazer ainda mais. 

Foto: Ricardo Stuckert https://t.co/zHqdVFMLd9"
2497,0.25,"[[2, -1]]","Nós sabemos do potencial deste país. Não podemos abrir mão de sonhar e realizar esse sonho no dia-a-dia. O sonho do trabalhador, da mulher negra, do jovem, do indígena. Nós temos uma tarefa pela frente, mas nada é maior que nossa vontade de devolver o Brasil pros brasileiros."
2498,0.25,"[[3, -2]]","Recebemos uma missão do Lula: olhar nos olhos do povo e construir juntos um país diferente. O povo sente a dor que a gente está sentindo agora, mas não é hora de voltar pra casa de cabeça baixa. Vamos às ruas de cabeça erguida e ganhar essa eleição. O Brasil merece essa vitória."
2499,0.25,"[[2, -1]]","Fernando Haddad, Luiz Marinho, Eduardo Suplicy e Jilmar Tatto visitam o bairro Cantinho do Céu, na Zona Sul de São … https://t.co/IdstDKNVCk"
2500,0.25,"[[3, -2]]","Democracia se cultiva. Não se faz uma brincadeira como Aécio Neves fez. Foi um desrespeito à soberania. Se erra no governo, como FHC errou. Mas sabotar o país? Cooptando um vice frágil do ponto de vista de caráter, em torno de um projeto que desaguou o país. #HaddadNaGloboNews"
2501,0.25,"[[2, -1]]","Quantas ações o MP perdeu pra mim? O MP nunca ganhou uma ação movida contra mim e nem ganhará. E essas ações foram protocoladas agora, coincidentemente quando me tornei vice do @LulaOficial. Porque cancelei uma obra superfaturada pela UTC. #HaddadNaGloboNews"
2502,0.25,"[[2, -1]]",Esse processo tem muitos vícios. E daqui alguns anos vamos discutir como casuístico na História do Direito. #HaddadNaGloboNews
2503,0.25,"[[4, -3]]","Vamos nos manter nessa linha. Defendendo a paz, a não violência. Lula é um grande conciliador, sempre manteve a porta do Palácio do Planalto aberta a todos os cidadãos do país. #HaddadNaGloboNews"
2504,0.25,"[[2, -1]]","O dia começou bem cedo conversando com trabalhadores em São Bernardo. Junto com o nosso candidato ao governo de São Paulo, @luizmarinhopt, visitamos a fábrica da Mercedes Benz. 

Fotos: Ricardo Stuckert https://t.co/pxfXH5DnIx"
2505,0.25,"[[3, -2]]","Sabemos que o povo está sofrendo os efeitos de uma crise sem precedentes, de um governo ilegítimo que toma decisões que contrariam os anseios populares. E o presidente Lula e seu plano de governo são a saída para esta situação. https://t.co/jgJwbpCned"
2506,0.25,"[[2, -1]]","No STF, serão duas petições com pedidos de liminar tanto na esfera eleitoral quanto na esfera criminal, para que o presidente Lula tenha direito de registrar sua candidatura no prazo que foi dado de 10 dias."
2507,0.25,"[[2, -1]]","Não imaginávamos que o Brasil contrariaria uma determinação de um organismo internacional e um tratado que nós subscrevemos, aprovado pelo Congresso Nacional."
2508,0.25,"[[2, -1]]",O que está em jogo é um fundamento da democracia. O direito do povo escolher seu presidente. https://t.co/GPk1ItmYVt
2509,0.25,"[[3, -2]]",Líder social democrata alemão Martin Schulz relata visita a Lula na prisão https://t.co/233Utl50ZG
2510,0.25,"[[3, -2]]",Líder social democrata alemão Martin Schulz relata visita a Lula na prisão https://t.co/vu6cz0ynMB
2511,0.25,"[[2, -1]]",RT @BernardoMF: Muito bom o @profreporter sobre desemprego. Programa entrevistou caixas de supermercado recebendo menos de meio salário por…
2512,0.25,"[[3, -2]]","Perde a democracia:“Temendo crescimento de Haddad, Marina veta participação dele em sabatina”. Erundina participou dos debates de 2016 com meu total apoio, mesmo sem ter direito a isso. https://t.co/2UKUAtxffs"
2513,0.25,"[[2, -1]]","“Eu tive o prazer de vir com o @LulaOficial para o Maranhão para inaugurar escolas técnicas, ampliar universidades. A gente vinha trazer notícia boa para o estudante, para o trabalhador” #HaddadAoVivo"
2514,0.25,"[[2, -1]]",RT @LulaOficial: Lula deve ter seus direitos de candidato assegurados conforme prevê o código eleitoral. https://t.co/GvCPmupGJH
2515,0.25,"[[3, -2]]","Os muito ricos não pagam impostos sobre dividendos, por exemplo. Já os trabalhadores pagam o Imposto de Renda todo mês. Nossa proposta é isentar o IR para quem ganha até 5 salários mínimos. A economia vai reagir. #PlanoLula"
2516,0.25,"[[2, -1]]",RT @LulaOficial: As pesquisas mostram que o povo brasileiro não está disposto a abrir mão do direito de escolher seu candidato. #RecadoDoLu…
2517,0.25,"[[3, -2]]","Esse país começou a dar errado quando a oposição começou a sabotar o governo @dilmabr, quando não aceitaram o resultado das eleições. Mas eles não contavam com a nossa resistência. #LulaPresidente"
2518,0.25,"[[2, -1]]",As pessoas que estão aqui nesse palanque em João Pessoa votaram contra as reformas do @MichelTemer. Foram contra as agressões ao trabalhador.
2519,0.25,"[[3, -2]]","Boa noite, Aracaju! Começamos a campanha botando medo nos nossos adversários. A campanha do @LulaOficial tá na rua. #LulaPresidente"
2520,0.25,"[[2, -1]]","Entrevista hoje pela manhã em Salvador com Mário Kertész, da Rádio Metrópole. Boa conversa sobre o #PlanoLula e sobre o Brasil. 

Foto: Ricardo Stuckert https://t.co/73Y6LU9jVm"
2521,0.25,"[[3, -2]]","Já estamos recebendo a alegria do povo sergipano! Mais um dia da campanha #LulaPresidente, mais uma oportunidade de levar o #PlanoLula às ruas. A ordem é essa: botar o bloco na rua e restabelecer a democracia. 

Fotos: Ricardo Stuckert https://t.co/d2ybuEw5c6"
2522,0.25,"[[3, -2]]","Nós queremos levar hospitais e policlínicas para o interior do estado. Vamos entrar forte com instituto federal, Senac e Senai para reforçar a rede do Ensino Médio. E federalizar alguns crimes para que as polícias civil e militar possam cuidar dos crimes contra a vida #PlanoLula"
2523,0.25,"[[3, -2]]",Quando uma pessoa pobre tem oportunidade ela impacta a vida da comunidade inteira. O papel do governo é criar as condições. #LulaPresidente
2524,0.25,"[[3, -2]]",A orientação do presidente @LulaOficial é de botar o bloco na rua e fazer chegar a todos os cantos do país nosso #PlanoLula de governo. Temos uma base sólida de propostas para apresentar ao povo. #LulaPresidente
2525,0.25,"[[2, -1]]",Vamos começar! Ao lado dos grandes companheiros @jaqueswagner e @costa_rui. https://t.co/LoBCqLpy4G
2526,0.25,"[[3, -2]]",Eles estão nervosos. Hoje saiu mais uma pesquisa e o homem cresceu cinco pontos mesmo preso político. Falta 2% pra gente ganhar no primeiro turno. E eles ainda não conseguiram fazer decolar um candidato. #LulaPresidente
2527,0.25,"[[3, -2]]",O país está caminhando rumo ao abismo. O retorno para sair desse caminho é deixar o @LulaOficial concorrer. #LulaPresidente
2528,0.25,"[[3, -2]]","Nós temos uma proposta de que a eleição parlamentar se dê no segundo turno. Porque aí se organiza a oposição e situação de melhor forma, como é na França. Facilita a vida do poder executivo. #HaddadnoCanalLivre"
2529,0.25,"[[3, -2]]",O lucro dos bancos no Brasil é um escândalo internacional. Um banco no Brasil ganha na expansão e ganha na crise. #HaddadnoCanalLivre
2530,0.25,"[[2, -1]]","Vamos enfrentar o cartel dos bancos. Quanto mais juro o banco cobrar, mais imposto ele vai pagar. Vamos tributar o spread progressivamente. #HaddadnoCanalLivre"
2531,0.25,"[[2, -1]]",Tem um direito que vale para todo brasileiro e tem um direito que vale apenas para o @LulaOficial. #HaddadnoCanalLivre
2532,0.25,"[[2, -1]]","O @LulaOficial vai lutar até às últimas consequências pra provar sua inocência. Veja bem, estamos em uma semana em que a @ONUBrasil afirmou que Lula é candidato. #HaddadnoCanalLivre"
2533,0.25,"[[2, -1]]","RT @LulaOficial: A ONU já reafirmou o direito de Lula disputar as eleições. A Globo tenta esconder e reduzir a decisão, se colocando acima…"
2534,0.25,"[[2, -1]]",RT @ONUBrasil: Comitê de Direitos Humanos das @NacoesUnidas – formado por peritos independentes – pediu que #Brasil “tome as medidas necess…
2535,0.25,"[[3, -2]]","RT @LulaOficial: “Não é possível que um pobre que coma arroz, feijão e um refrigerante pague mais imposto, proporcionalmente, que um rico q…"
2536,0.25,"[[2, -1]]",Chegamos no Piauí com a notícia de que a @ONUBrasil reafirmou o direito de Lula disputar as eleições e colocamos a campanha na rua junto com o governador @wdiaspi. Agora seguimos para mais cinco estados nordestinos. Seremos as pernas de Lula por todo o Brasil! https://t.co/w7LPagLhpo
2537,0.25,"[[2, -1]]","É uma decisão muito séria a da @ONUBrasil. Uma determinação de ordem legal. O Brasil é signatário de convenções internacionais que garantem os direitos políticos e de ser candidato. A @ONUBrasil mostrou que quem decide as eleições é o povo e, com esse respaldo, seguremos na luta."
2538,0.25,"[[2, -1]]",RT @LulaOficial: URGENTE: Comitê de Direitos Humanos da ONU acaba de decidir que Lula tem direito de ser candidato até receber um julgament…
2539,0.25,"[[2, -1]]","“Art. 16-A. O candidato cujo registro esteja sub judice poderá efetuar todos os atos relativos à campanha eleitoral, inclusive utilizar o horário eleitoral gratuito no rádio e na televisão.”
A lei é para todos menos um!"
2540,0.25,"[[2, -1]]","Entenda, em 5 pontos, porque @LulaOficial tem o direito de ser candidato. https://t.co/7uXRP6Bw5r"
2541,0.25,"[[2, -1]]","O problema do empreendedor é crédito. O que defendemos é que quanto mais o banco cobrar de spread, mais vai pagar imposto. Juro alto agora vai doer no bolso do banqueiro. #HaddadnoCatraca"
2542,0.25,"[[3, -2]]",Vale lembrar que o @ptbrasil deu aumento ao salário mínimo de 70% acima da inflação. A @dilmabr em 2014 alcançou o menor índice de desemprego. Vivemos nosso melhor período  #HaddadnoCatraca
2543,0.25,"[[2, -1]]",O papel do Brasil é o que o @LulaOficial sempre fez: de organizar o debate institucional interno na América Latina. O Brasil tinha boas relações com todos os países. #HaddadnoCatraca
2544,0.25,"[[3, -2]]","Gestão Doria inabilita proposta de PPP da luz R$ 1,7 bi mais barata (incluindo áudio de propina) e título da Folha estende responsabilidade à minha gestão. Piada! https://t.co/G1DimhAF2T"
2545,0.25,"[[2, -1]]","RT @LulaOficial: Sobre como o Bolsa Família provocou uma revolução não só no bolso de milhões de brasileiros, mas na Saúde e na Educação de…"
2546,0.25,"[[3, -2]]",Não vamos abrir mão do Lula porque o povo não abriu mão do Lula. Ele é a pessoa capaz de retirar o país dessa crise. O Lula é a volta do desenvolvimento econômico com inclusão social.
2547,0.25,"[[2, -1]]","O Brasil foi sabotado por uma parte da elite que visava tomar o poder pra botar freio em um projeto de emancipação dos brasileiros. As pessoas conseguiam enxergar o futuro. Hoje elas temem que a vida piore. O projeto que está em curso é anti nacional, é contra o Brasil."
2548,0.25,"[[3, -2]]","Nós temos que sair de uma crise. A sacada do @LulaOficial é diminuir a carga tributária de quem ganha menos. Quem é muito rico vai pagar um pouco mais de imposto, mas vai ter um mercado de consumo maior, vai poder vender mais. Com o tempo, todo mundo ganha."
2549,0.25,"[[3, -2]]","Pobre no Brasil paga mais imposto que o rico, na proporção da renda. É o que o @LulaOficial quer inverter. Quer mudar a composição da carga. Por isso que ele está propondo que quem ganha até cinco salários mínimos deixe de pagar imposto de renda da pessoa física. #DebatecomLula"
2550,0.25,"[[3, -2]]","O presidente @LulaOficial mandou constar no Plano de Governo que determinados aspectos da segurança pública serão federalizados. A maior organização do crime organizado, o PCC, se nacionalizou, por exemplo. Ou seja, o governo de SP exportou o crime organizado para o país."
2551,0.25,"[[2, -1]]","O Lula me dizia: ""Haddad, se você lucrar e dar crédito, você faz uma revolução no país. Se não fizer a riqueza circular, a coisa não prospera. Você educa e dá crédito, você resolve qualquer problema #DebateBand #DebateComLula"
2552,0.25,"[[2, -1]]",Por que o @geraldoalckmin diz que vai melhorar se ele é a base do governo @MichelTemer?
2553,0.25,"[[3, -2]]",O projeto do @MichelTemer é inconsistente. Tiveram dois anos pra provar o contrário quando usurparam o poder. Implantaram um projeto anti nacional e anti social no Brasil. Na direção contrária aos anseios das pessoas. #DebateBand #DebateComLula
2554,0.25,"[[2, -1]]","Nós estamos aqui pra fazer a voz do Lula e nosso Plano de Governo chegar na dona de casa, chegar na casa do trabalhador rural. Lula já provou sua capacidade de governar e está com muita disposição. #DebateBand #DebateComLula"
2555,0.25,"[[2, -1]]","Estamos pedindo que Lula seja tratado como qualquer cidadão. Não estamos pedindo favor, se trata de uma prerrogativa legal. Ele como candidato teria o direito de participar do #DebatedaBand"
2556,0.25,"[[2, -1]]","RT @LulaOficial: “Se os trabalhadores do mundo pudessem votar, eles votariam no presidente Lula.” - secretária-geral da Confederação Sindic…"
2557,0.25,"[[2, -1]]","Também fui entrevistado pelo @valor_economico sobre o Plano Lula de Governo.
https://t.co/ndJRpavJnr"
2558,0.25,"[[2, -1]]","RT @FlavioDino: No tempo em que havia alguma consistência e coerência no Direito praticado no Brasil, somente órgão colegiado do TRF 4ª Reg…"
2559,0.25,"[[3, -2]]","Sentença da Corte Interamericana sobre Herzog reacende esperança no caso Anísio Teixeira, nosso maior educador. https://t.co/N53wIiG2ts"
2560,0.25,"[[2, -1]]","Mano Brown e Criolo: 'Se o Brasil não fizer justiça, isso aqui vai virar um Mad Max', diz Mano Brown @estadao:  https://t.co/M1ZEVXZcnR"
2561,0.25,"[[2, -1]]","Você sabia que SP, na nossa gestão, foi aceita na Rainbow Cities Network, pelas políticas públicas LGBTI. É o único caso na América do Sul.
Boa Parada! 
https://t.co/h2zgt03Eai"
2562,0.25,"[[2, -1]]",Seis líderes europeus declaram apoio a Lula e apelam por sua participação nas eleições https://t.co/fP1J2Ryawi via @lulapelobrasil
2563,0.25,"[[2, -1]]","Um primeiro importante embate sobre a reforma trabalhista no STF: “Os riscos da luta por direitos”, artigo de Oscar Vilhena.
https://t.co/TFK7BLiCsm"
2564,0.25,"[[2, -1]]","Marcelo Rubens Paiva é um cara diferenciado. Sempre bom ler seus artigos.
https://t.co/mHKZxzgUJH"
2565,0.25,"[[2, -1]]","@machado_fi Filipe, tô brincando com você. Sério. Agora não achei outra expressão para o fato de colocarem a frase símbolo que motivou o impeachment, proferida por um emedebista (“estancar a sangria”), na boca de um petista. Pareceu a mim ato falho revelador."
2566,0.25,"[[2, -1]]",@machado_fi Pensa mais do que 2 minutos. Você chega lá. Juro!
2567,0.25,"[[2, -1]]",Tinha que nascer aqui esse gênero cinematográfico: a fake fiction. Pérfido mecanismo.
2568,0.25,"[[2, -1]]",Celebrando com Chico e Carol Proner à espera do show!! Minha Carol e o Pedro curtiram!! https://t.co/OQtLNvoqGA
2569,0.25,"[[3, -2]]","Em momentos difíceis como esse, temos que celebrar a atitude corajosa do ex-Coronel da PM-RJ Robson Rodrigues em escrever este bonito depoimento sobre o caso Marielle Franco. https://t.co/b0mlleF8ug"
2570,0.25,"[[2, -1]]","Boa matéria. Vale a leitura.
What would the ultimate child-friendly city look like? https://t.co/8tlnEzzuow"
2571,0.25,"[[2, -1]]","O projeto Paulista Aberta transformou nossa avenida no maior espaço cultural do país: veja programação gratuita neste domingo e aproveite!
https://t.co/1ndz8m5ZMb"
2572,0.25,"[[3, -2]]","2) Compromisso social: Governo Lula reduziu pobreza do país em 50,6%, mostra estudo https://t.co/pHcbGKqWvk"
2573,0.25,"[[3, -2]]","Compromisso social: Após 1 ano, transposição do São Francisco já retira 1 milhão do colapso https://t.co/d9fL34DMbo"
2574,0.25,"[[2, -1]]",@nananeri Muito bom mesmo! Obrigado pela dica.
2575,0.25,"[[3, -2]]","A compra de jatinho para uso pessoal com juros subsidiados pelo contribuinte incomodou muita gente. Mas, a não incidência de IPVA sobre jatos, helicópteros e iates ainda passa despercebida."
2576,0.25,"[[2, -1]]","Desde 2014, quando decidimos destravar o Carnaval de SP, até então proibido, sabíamos que com o suporte da prefeitura ele seria um dos melhores do Brasil. Valeu São Paulo!"
2577,0.25,"[[2, -1]]","Justiça manda empresário indenizar grafiteiros por desenho apagado. Calma! Foi em Nova York.
https://t.co/E2NQsF7Udw"
2578,0.25,"[[2, -1]]","Quando criamos o SiSU em 2009, a partir da reformulação do Enem, sabíamos que era uma questão de tempo a adesão das universidades públicas ao sistema. Hoje ele oferece quase a metade de TODAS as vagas públicas do país, incluindo as estaduais. BOA SORTE!
https://t.co/FZITsurWtO"
2579,0.25,"[[2, -1]]","Para quem aprecia o direito, um dos mais brilhantes criminalistas do Brasil analisa em detalhe  a sentença de Sérgio Moro que condena Lula:
https://t.co/RzwWCF68mW"
2580,0.25,"[[3, -2]]","Essa crise não é para amador. Para mim, ganhar ou perder eleição, é do jogo democrático. Mas, dependendo de para quem você perder, é o seu país que está em jogo.
https://t.co/Ga03UW9w16"
2581,0.25,"[[2, -1]]","Da mesma forma que outras ações do delegado João Luiz de Moraes Rosa foram bloqueadas pela Justiça, temos a confiança que esta terá o mesmo destino.

Assessoria do ex-prefeito Fernando Haddad"
2582,0.25,"[[3, -2]]","O MEC tentou esconder, mas, denunciado, foi obrigado a divulgar as notas do Enem dos Institutos Federais. Não deu outra: apesar de cortes, institutos federais lideram nota do Enem em 14 Estados. Orgulho!!!!!
https://t.co/4VZDMLVqV0"
2583,0.25,"[[2, -1]]","Segundo pesquisa da Pew Research Center, o brasileiro quer uma mídia imparcial, mas é um dos povos com maior tolerância ao viés partidário da imprensa.
https://t.co/IeNH9DC5aI"
2584,0.25,"[[2, -1]]","Quando o poder público regula o mercado com responsabilidade, como fizemos ano passado, os negócios se desenvolvem rapidamente, para o bem de trabalhadores e consumidores.
https://t.co/YVvATmnbg8"
2585,0.25,"[[2, -1]]",Excelente artigo sobre Direitos Territoriais Indígenas: Povo Guarani Kaiowá contesta no Sistema Interamericano o Estado brasileiro por não garantir seu acesso às terras que reivindicam https://t.co/PNZSrT8lgZ via @nexojornal
2586,0.25,"[[2, -1]]","Bom Natal pra você. Que a música inspire sempre!
https://t.co/9jtOyqqBz9"
2587,0.25,"[[2, -1]]","O Jornal Nexo promoveu um bom debate sobre a Base Nacional Curricular, que visa determinar o conteúdo mínimo que deve ser lecionado em cada etapa do ensino infantil e fundamental, em escolas públicas e privadas. https://t.co/HMO9zjbmlw via @nexojornal"
2588,0.25,"[[2, -1]]","Entrevista com Djamila Ribeiro, nossa sempre secretária de Direitos Humanos: ‘Ser negra aqui é ser estrangeira no próprio país’. 
https://t.co/lVbD3equZp"
2589,0.25,"[[2, -1]]","Efeitos ambientais do Plano Diretor e da lei que cria o Polo de Ecoturismo de São Paulo, ambos de 2014, sobre a região de Parelheiros e Marsilac. Boa matéria!
 https://t.co/2MxJNDeC7z"
2590,0.25,"[[4, -3]]","Por que não se pode criar uma falsa oposição entre educação básica e educação superior: Escolarização dos pais é decisiva no nível educacional dos filhos, diz IBGE via @UOLEducacao @UOL  https://t.co/6ZWo3GtFY0"
2591,0.25,"[[2, -1]]","Caso Lula: de muito bom nível a matéria do Nexo sobre a tramitação do processo.
https://t.co/rtUKd6WVrW via @nexojornal"
2592,0.25,"[[2, -1]]",Lira Neto rebate Banco Mundial- Relatório sobre universidades do país parece dizer que há elefantes no céu https://t.co/a5PI7bHaHI
2593,0.25,"[[2, -1]]","Bem simbólico que professores sejam os primeiros afetados pela reforma trabalhista.
https://t.co/hDtOoNHWSK"
2594,0.25,"[[3, -2]]",Alegria encontrar os amigos da Universidade Federal do Pará e discutirmos os desafios da educação. Agradeço a homenagem do Núcleo de Estudos Transdisciplinares em Educação Básica da UFPA. https://t.co/4jGLwsy9DS
2595,0.25,"[[2, -1]]","@videoterapeuta Boa leitura:
https://t.co/8TrWXvamXR"
2596,0.25,"[[2, -1]]","Mais um casuísmo que afronta a Constituição: sem prever plebiscito, proposta do semipresidencialismo está pronta e já circula entre autoridades https://t.co/vg1kf29ImD"
2597,0.25,"[[4, -3]]","A falsa discussão sobre a altura dos prédios esconde a verdadeira desfiguração do Plano Diretor, como demonstra artigo de Fernando Mello Franco, urbanista premiado pela ONU-Habitat e pelo site Archdaily. 
https://t.co/BPkAKMeYF8"
2598,0.25,"[[2, -1]]","Tolerância: Luteranos doam R$ 11 mil para reforma de terreiro incendiado em atentado.
https://t.co/jZzj9M4OFm"
2599,0.25,"[[2, -1]]",Escola sem valores: Justiça suspende regra que dá zero na redação do Enem para quem desrespeitar direitos humanos. https://t.co/tLpPlZODNK
2600,0.5,"[[3, -1]]","Na coluna da semana, comento os resultados do Pisa. Por que o Brasil, que evoluiu tanto até 2009, estagnou de 2012 para cá? Exploro hipóteses. Faltaram recursos para a educação ou as regiões ricas do país podem ter decepcionado?
https://t.co/Hk9wqqHlOD"
2601,0.5,"[[3, -1]]",O governo terá a oportunidade de medir os resultados da nova diplomacia da vassalagem.
2602,0.5,"[[3, -1]]",RT @Estadao: 'Bacurau' é eleito o melhor filme de festival de cinema na Espanha (via @EstadaoCultura) https://t.co/TEyXBnMA9h
2603,0.5,"[[4, -2]]","RT @senadorhumberto: A alegria de bater um papo com um amigo de ideias arejadas e inspiradoras!!! Obrigado pelo convite, querido @Haddad_Fe…"
2604,0.5,"[[3, -1]]","A coluna desta semana é sobre “Golpes” na América Latina: os aparentemente inofensivos, os híbridos ou soft e os hard. 
https://t.co/VaxnxHJjDw"
2605,0.5,"[[3, -1]]","RT @jeremycorbyn: To see @evoespueblo who, along with a powerful movement, has brought so much social progress forced from office by the mi…"
